	Bee1	Bee2	Bee3	Bee4	Bee5	Bee6	Bee7	Bee8	T1D11	T1D12	T1D13	T1D14	T1D15	T1D16	T1D31	T1D32	T1D33	T1D34	T1D35	T1D36	T1D51	T1D52	T1D53	T1D54	T1D55	T1D56	T2D11	T2D12	T2D13	T2D14	T2D15	T2D16	T2D31	T2D32	T2D33	T2D34	T2D35	T2D36	T2D51	T2D52	T2D53	T2D54	T2D55	T2D56	T3D11	T3D12	T3D13	T3D14	T3D15	T3D16	T3D31	T3D32	T3D33	T3D34	T3D35	T3D36	T3D51	T3D52	T3D53	T3D54	T3D55	T3D56
713187882fd3e677a9ba696ac988d57f	0.0	10.0	0.0	11.0	1448.0	43.0	287.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5673ae66819e3bdbbc09461e4959159e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	84.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	102.0	79.0	219.0	33.0	0.0	0.0	0.0	0.0	70.0	59.0	231.0	107.0	0.0	0.0	238.0	0.0	36.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0
9fa519ba3450dcee617a26090af7ef5b	0.0	12.0	12.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	71.0	782.0	0.0	0.0	64.0	100.0	19.0	44.0	275.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	9.0	0.0	0.0	0.0	0.0	29.0	70.0	48.0	0.0	43.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da63e3d31dbf593a3a2eeb2f0f0ad34e	0.0	0.0	0.0	9.0	1329.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820f6693f569e339f183638cd73a7fe6	0.0	4.0	12.0	14.0	8.0	0.0	15.0	18.0	24.0	5.0	14.0	16.0	0.0	8.0	7.0	15.0	0.0	46.0	163.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	2.0	19.0	245.0	5.0	345.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	12.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
8d5768da1f2ef279ce3d6fc0d2a53180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	12.0	13.0	0.0	53.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	619.0	0.0	33.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	484.0	32.0	0.0	0.0	0.0	0.0
580114be2b60f24c5a912cdd3d9fb4d3	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d30df1c09b60bb791f16b9f769c6335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	122.0	0.0	54.0	25.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	16.0	215.0	0.0	130.0	0.0	0.0	0.0	92.0	94.0	0.0	24.0	0.0	0.0
aa9b3a1418d146c262ec63305292065a	0.0	12.0	0.0	0.0	4.0	0.0	10.0	0.0	61.0	2.0	25.0	74.0	0.0	5.0	21.0	0.0	5.0	0.0	69.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	212.0	33.0	218.0	12.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
fcb8163939d24c6ffde57ae162757643	0.0	14.0	14.0	0.0	0.0	0.0	8.0	0.0	356.0	10.0	63.0	90.0	0.0	19.0	34.0	0.0	8.0	0.0	75.0	118.0	0.0	5.0	0.0	3.0	7.0	0.0	46.0	4.0	0.0	0.0	0.0	21.0	29.0	28.0	0.0	0.0	24.0	34.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	10.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	8.0	34.0
fd496fd32dc8c08ade2e8b6c9d8ee13d	7.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	100.0	0.0	124.0	69.0	0.0	0.0	11.0	29.0	11.0	28.0	193.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	94.0	0.0	53.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0
349b0da7b1cabf99eecb445dc7ae2e14	0.0	8.0	0.0	0.0	0.0	0.0	11.0	6.0	409.0	0.0	82.0	53.0	3.0	0.0	12.0	32.0	0.0	65.0	177.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
53eaf84a691ddb63db304d72717702ca	0.0	36.0	29.0	16.0	0.0	0.0	13.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	86.0	0.0	697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7aa201a55c9bcbe758fb43931c648165	0.0	0.0	0.0	0.0	700.0	134.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83e948f389f9d97b0c975afc880989e8	0.0	6.0	0.0	0.0	0.0	0.0	11.0	8.0	196.0	0.0	104.0	94.0	0.0	0.0	10.0	0.0	0.0	0.0	131.0	82.0	0.0	8.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	114.0	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
e6bd1ca898f8df19d25debb90da87195	0.0	2.0	0.0	0.0	0.0	0.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	323.0	16.0	13.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
310c4295d080f79e09b15ee634bf65cf	29.0	26.0	17.0	46.0	0.0	0.0	65.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	24.0	33.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	537.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46ad84c5e1da42db3ce71e3efb907aa0	0.0	27.0	0.0	0.0	0.0	0.0	42.0	0.0	38.0	47.0	21.0	164.0	16.0	47.0	0.0	7.0	0.0	0.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	7.0	88.0	21.0	26.0	23.0	23.0	23.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	22.0	0.0	15.0	0.0	0.0	0.0	44.0	19.0	40.0	0.0	29.0	31.0
868e0165fe32a8925b7f20afa5e1dbfc	0.0	24.0	24.0	36.0	0.0	0.0	47.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	33.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125ca47e5b0e37dac20f4a09b1b2fc51	0.0	0.0	18.0	14.0	0.0	0.0	0.0	29.0	0.0	52.0	7.0	0.0	31.0	0.0	20.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	23.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	51.0	0.0	13.0	0.0	9.0	8.0	0.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	14.0	22.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	224.0	0.0	233.0	0.0	0.0	28.0
11397adbcc3ae7ea2d586775e298a19d	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	31.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	77.0	144.0	126.0	109.0	86.0	74.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	17.0
5260eafa078e5eb707d0928c6aa6b446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	133.0	24.0	76.0	50.0	471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
85c44c83eddc5d3028261a1000b7d0e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	676.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75b267d822e9bc52dd40fd7fce8187f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	753.0
1bc599cac5647c5c30496e93ca551557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	61.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	58.0	106.0	0.0	0.0	0.0	122.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96d14363f547715b65bf7d8ad1d31d17	0.0	0.0	0.0	0.0	487.0	125.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11f067312baf8b5a36301defdf1d44a6	0.0	8.0	0.0	0.0	530.0	0.0	136.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be066e42c37b89db6680195009e0f55b	8.0	29.0	24.0	31.0	6.0	0.0	41.0	34.0	0.0	24.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	24.0	146.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496ecde24f9ab698992413d3d4f04b5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	324.0	32.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	39.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b34b2c8e330f8a8abb40308e2afa5960	0.0	37.0	24.0	52.0	0.0	12.0	71.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	351.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
ca849ac2637c7d0c060dc691b0ac4c97	0.0	6.0	0.0	19.0	181.0	22.0	67.0	21.0	0.0	0.0	10.0	15.0	0.0	0.0	36.0	26.0	9.0	127.0	39.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04ecfad5772d2e09a84a0f5ef460536c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	104.0	0.0	42.0	90.0	0.0	10.0	11.0	14.0	0.0	41.0	40.0	59.0	7.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	29.0	17.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	0.0	3.0	0.0	0.0
fb4ba4f670eb3356d8cc57ee6f88933d	0.0	0.0	0.0	15.0	438.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900af4dd364f7a129df33cec27281559	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	109.0	0.0	0.0	10.0	0.0	0.0	21.0	135.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7cd20be9a7f1f0344133a51ea3a140ec	0.0	0.0	0.0	11.0	0.0	0.0	0.0	9.0	199.0	0.0	46.0	70.0	0.0	0.0	0.0	0.0	0.0	20.0	57.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	18.0	17.0	0.0	0.0
f18d9cd3ce98a5144130b24a9602e2f8	4.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	91.0	0.0	40.0	17.0	0.0	2.0	0.0	8.0	6.0	6.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	89.0	8.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
497a26126c9e726c768bdec79e8c4e9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	32.0	0.0	0.0	24.0	53.0	45.0	91.0	28.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	35.0	27.0	0.0	10.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	37.0	10.0	65.0	26.0
8f820a46cfecd19477f4485d1c436764	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	125.0	0.0	42.0	60.0	0.0	0.0	12.0	27.0	0.0	35.0	23.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d78ed99b08bd1723065fdd795d17e9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	35.0	109.0	0.0	0.0	0.0	28.0	0.0	12.0	53.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a0b292ba716582f9af46694458c0b9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eed4445c6828c17a10169e46afa6fa5c	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	25.0	47.0	0.0	0.0	10.0	11.0	10.0	34.0	82.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6bcc085d69c1159fbcbc0fd3925e7cf	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	204.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	16.0	0.0	60.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	9.0	26.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9eca88cd386572d5d29a775d863cff5	13.0	0.0	41.0	36.0	18.0	0.0	0.0	28.0	0.0	0.0	0.0	117.0	0.0	37.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	12.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	27.0	0.0	0.0	0.0
770d5b02bd4ce5b2b7a4127850a46d90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed85c97136a45f0b75e19bb7f75aeaf2	0.0	11.0	15.0	0.0	336.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19abae720ee7db355f38716d000149ec	0.0	21.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	16.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	16.0	155.0	0.0	11.0	22.0
f37fc1dccfeba0004cbeb4f1ad6083c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	17.0	15.0	6.0	32.0	18.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	20.0	73.0	59.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92f1720367db58c68a96eceb9feb416a	0.0	6.0	0.0	0.0	0.0	0.0	10.0	6.0	8.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	7.0	123.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	12.0	42.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
1aa32ca5b8df08f4d1b42a64e1ff4cda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90f44084459949dd4fd965e1fc355026	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0	0.0	133.0	0.0	0.0	9.0	0.0	32.0	16.0	27.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	38.0	32.0	0.0	12.0	0.0	19.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
